project_id,language,url,bytes,created_at,updated_at,year_diff,forked_from,original_project
5424664,Python,https://api.github.com/repos/mahak/salt,19815804,2014-09-04 08:01:19,2019-05-29 02:44:09,4,1142,NO
5461038,Python,https://api.github.com/repos/appsembler/edx-platform,17399807,2014-10-07 12:09:06,2019-05-31 12:08:16,4,3929178,NO
5490882,Python,https://api.github.com/repos/feliam/pysymemu,14036702,2013-09-26 18:46:01,2019-04-27 15:14:32,5,0,YES
5515914,Python,https://api.github.com/repos/aspiers/nova,13155788,2013-09-30 22:10:46,2019-05-24 23:52:30,5,10824,NO
5518249,Python,https://api.github.com/repos/cachedout/salt,15239717,2013-10-01 02:32:42,2019-05-27 21:03:43,5,1142,NO
5524547,Python,https://api.github.com/repos/python/cpython,25263163,2013-09-29 19:14:18,2019-05-31 08:49:34,5,0,YES
5531064,Python,https://api.github.com/repos/trakt/Plex-Trakt-Scrobbler,12715060,2011-12-30 22:22:28,2019-05-30 12:35:09,7,0,YES
5541827,Python,https://api.github.com/repos/GNS3/gns3-gui,17907278,2013-09-26 02:48:01,2019-05-31 17:28:44,5,0,YES
5541830,Python,https://api.github.com/repos/GNS3/gns3-legacy,18314996,2013-09-26 02:52:47,2019-02-01 22:34:51,5,0,YES
5579320,Python,https://api.github.com/repos/edx/lettuce,13729699,2013-10-04 18:03:20,2019-05-22 02:17:42,5,1490,NO
5667305,Python,https://api.github.com/repos/UAEDF-tomc/genproductions,14491676,2013-10-11 21:23:32,2019-05-31 10:06:20,5,4473333,NO
5687787,Python,https://api.github.com/repos/eliasp/salt,17472921,2013-10-12 11:30:00,2019-05-31 14:48:42,5,1142,NO
5717312,Python,https://api.github.com/repos/nocdib/_sandbox,10583793,2013-09-17 09:48:55,2019-05-30 18:18:37,5,0,YES
5774282,Python,https://api.github.com/repos/felixgr/pytaint,22007262,2013-10-04 14:12:39,2019-05-02 13:35:11,5,0,YES
5783454,Python,https://api.github.com/repos/newlog/exploiting,22390002,2013-09-28 20:10:50,2019-05-05 09:42:15,5,0,YES
5784380,Python,https://api.github.com/repos/cro/salt,16583264,2013-10-25 23:16:49,2019-05-15 05:06:50,5,1142,NO
5901728,Python,https://api.github.com/repos/miptliot/edx-platform,16986143,2013-10-18 09:12:07,2019-05-10 10:44:42,5,3929178,NO
6065028,Python,https://api.github.com/repos/normanmaurer/autobahntestsuite-maven-plugin,13888662,2012-12-04 08:18:39,2019-05-03 22:07:00,6,0,YES
6073542,Python,https://api.github.com/repos/dstufft/cpython,25066537,2015-11-05 12:22:13,2019-05-25 15:04:07,3,28370725,NO
6120371,Python,https://api.github.com/repos/h4ck3rm1k3/federal-election-commission-aggregation-python-2011,2147483647,2013-10-29 03:55:55,2019-04-27 20:19:49,5,0,YES
6142040,Python,https://api.github.com/repos/afanfani/genproductions,13093674,2013-10-30 12:05:48,2019-03-14 00:42:29,5,4473333,NO
6197453,Python,https://api.github.com/repos/glaubitz/fs-uae-debian,10940658,2013-11-01 17:39:37,2018-12-02 18:48:01,5,0,YES
6211510,Python,https://api.github.com/repos/jlnaudin/x-drone,14642219,2013-11-03 11:55:56,2019-05-20 07:06:32,5,0,YES
6367211,Python,https://api.github.com/repos/garethgreenaway/salt,19446628,2015-01-16 00:28:10,2019-05-30 20:43:46,4,1142,NO
6369242,Python,https://api.github.com/repos/stewartsmith/bzr,14367281,2013-09-30 07:52:05,2019-03-04 20:17:27,5,0,YES
6371287,Python,https://api.github.com/repos/perimosocordiae/scipy,10446640,2013-11-12 09:39:30,2019-05-26 00:00:14,5,31723,NO
6389567,Python,https://api.github.com/repos/svn2github/calendarserver-raw,787496270,2013-11-10 13:09:44,2019-02-03 08:20:30,5,0,YES
6476018,Python,https://api.github.com/repos/m00re/ns-3-stdma,34107774,2013-11-18 07:52:57,2019-04-11 10:48:52,5,0,YES
6509126,Python,https://api.github.com/repos/sunlightlabs/fara,11139052,2013-06-05 21:10:46,2019-05-25 20:23:26,5,0,YES
6562290,Python,https://api.github.com/repos/lnielsen/invenio,18643416,2014-01-21 16:03:37,2019-03-19 12:53:10,5,86752,NO
6647075,Python,https://api.github.com/repos/zhangchunsheng/diabloWorld,22565077,2013-11-27 12:34:07,2018-11-12 03:33:59,4,0,YES
6765845,Python,https://api.github.com/repos/PXke/invenio,16616051,2014-02-10 12:55:05,2019-02-15 11:18:00,5,6251590,NO
6788881,Python,https://api.github.com/repos/grasph/genproductions,14142460,2013-12-09 16:34:34,2019-05-02 09:20:59,5,4473333,NO
6792088,Python,https://api.github.com/repos/OpenIndiana/pkg5,10096541,2013-12-09 23:04:14,2019-05-28 15:41:31,5,2520305,NO
6809476,Python,https://api.github.com/repos/kaplun/invenio,16885469,2013-12-11 09:56:31,2019-05-15 08:52:35,5,86752,NO
6850710,Python,https://api.github.com/repos/EricSchles/humanTraffickingTalk,39538532,2013-12-03 01:15:11,2018-10-29 05:14:55,4,0,YES
6858516,Python,https://api.github.com/repos/felixxm/django,11473157,2013-06-13 09:37:52,2019-05-31 17:51:16,5,1226,NO
7003925,Python,https://api.github.com/repos/sahilshekhawat/sympy,13626750,2014-12-17 08:59:26,2019-01-31 14:56:54,4,9793,NO
7012108,Python,https://api.github.com/repos/j-howell/calibre,18280612,2013-12-19 13:43:38,2019-05-31 11:50:34,5,3879861,NO
7055840,Python,https://api.github.com/repos/arbrandes/nova,13450886,2013-12-21 21:00:35,2019-02-24 19:43:56,5,10824,NO
7233461,Python,https://api.github.com/repos/lduarte1991/edx-platform,17762195,2014-04-23 16:14:10,2018-12-03 20:37:43,4,3929178,NO
7279393,Python,https://api.github.com/repos/pyhalov/pkg5,10096541,2014-01-09 14:28:42,2019-05-28 15:41:31,5,6792088,NO
7296130,Python,https://api.github.com/repos/gsehub/edx-platform,17164949,2014-01-10 15:23:28,2019-05-28 07:54:48,5,3929178,NO
7296431,Python,https://api.github.com/repos/jmankoff/data,11926165,2014-01-06 23:26:00,2019-03-08 21:32:45,5,0,YES
7332763,Python,https://api.github.com/repos/bestephe/ns-3-tcpbolt,30826628,2014-01-07 19:54:28,2019-03-19 06:37:37,5,0,YES
7405649,Python,https://api.github.com/repos/pexip/os-python-django,10862057,2014-01-10 22:13:59,2018-11-18 19:22:41,4,0,YES
7422011,Python,https://api.github.com/repos/clelange/genproductions,14938548,2014-01-15 10:18:04,2019-03-12 13:42:58,5,4473333,NO
7484910,Python,https://api.github.com/repos/qibinlou/SinaWeibo-Emotion-Classification,19117784,2014-01-04 15:28:09,2019-05-26 12:45:39,5,0,YES
7517171,Python,https://api.github.com/repos/amarano/childcare,21077559,2014-01-20 16:36:30,2019-04-08 17:58:26,5,0,YES
7565205,Python,https://api.github.com/repos/pexip/os-twisted,11225475,2014-01-10 22:11:04,2019-05-01 15:34:28,5,0,YES
7589503,Python,https://api.github.com/repos/shoyer/pandas,10152999,2014-01-23 21:38:59,2019-04-30 00:06:24,5,27329,NO
7592241,Python,https://api.github.com/repos/bendavid/genproductions,13365047,2014-01-24 01:02:22,2018-11-28 09:44:53,4,4473333,NO
7657158,Python,https://api.github.com/repos/Ian-Foote/django,11373408,2014-01-29 16:52:51,2019-05-20 16:02:29,5,1226,NO
7664172,Python,https://api.github.com/repos/plastikos/salt,16499788,2014-05-14 12:15:36,2018-10-29 14:02:12,4,1142,NO
7667597,Python,https://api.github.com/repos/ryancoleman/tdt2014-part2,34806391,2014-01-28 05:45:48,2019-05-21 10:59:45,5,0,YES
7692406,Python,https://api.github.com/repos/rallytime/salt,20035610,2014-01-31 00:54:22,2019-01-10 10:35:04,4,1142,NO
7710184,Python,https://api.github.com/repos/shrimpboyho/flappy-bird-py,11112513,2014-01-31 22:35:22,2019-05-17 17:55:18,5,0,YES
7727109,Python,https://api.github.com/repos/mitocw/edx-platform,18186708,2014-03-17 20:32:05,2018-12-07 13:36:59,4,3929178,NO
7774198,Python,https://api.github.com/repos/edx-solutions/edx-platform,18258546,2014-02-04 14:02:57,2019-05-31 06:58:43,5,3929178,NO
7775321,Python,https://api.github.com/repos/gtmanfred/salt,19464920,2014-02-04 15:49:24,2019-05-29 12:13:27,5,1142,NO
7808844,Python,https://api.github.com/repos/Havate/havate-openstack,21665856,2014-02-04 03:07:38,2019-01-04 19:44:24,4,0,YES
7820774,Python,https://api.github.com/repos/eshirazi/python-with-braces,15783511,2014-02-07 10:20:44,2019-04-14 15:20:30,5,0,YES
7834548,Python,https://api.github.com/repos/obino/appscale,50574702,2014-02-07 18:04:12,2019-05-31 23:20:54,5,64630,NO
7853555,Python,https://api.github.com/repos/eduNEXT/edx-platform,16823263,2014-01-28 16:31:38,2019-05-31 15:23:18,5,3929178,NO
7867873,Python,https://api.github.com/repos/alberto-sanchez/genproductions,19542784,2014-01-28 04:23:09,2018-11-28 09:44:53,4,4473333,NO
7889573,Python,https://api.github.com/repos/biologyguy/biopython,10961420,2014-02-09 17:04:29,2018-12-16 17:25:29,4,55275,NO
7934429,Python,https://api.github.com/repos/bashtage/pandas,10349776,2014-02-12 19:11:14,2019-04-04 12:30:40,5,27329,NO
7948256,Python,https://api.github.com/repos/MattBlack85/django,11379713,2014-02-15 10:31:02,2019-05-27 10:15:11,5,1226,NO
7960106,Python,https://api.github.com/repos/nttks/edx-platform,17190113,2014-02-28 04:56:47,2019-05-24 14:21:59,5,3929178,NO
7993996,Python,https://api.github.com/repos/SarahBA/b2share,17700285,2014-08-11 13:40:46,2019-02-13 18:40:20,4,10468973,NO
8003146,Python,https://api.github.com/repos/seblu/salt,15764011,2014-02-18 07:32:05,2019-04-25 21:52:13,5,1142,NO
8258692,Python,https://api.github.com/repos/toobaz/pandas,10813919,2014-02-27 18:48:23,2019-04-10 05:06:18,5,27329,NO
8263008,Python,https://api.github.com/repos/IronLanguages/ironpython3,27271157,2014-02-27 21:50:49,2019-05-31 23:27:47,5,0,YES
8325412,Python,https://api.github.com/repos/debugger22/sympy,13934603,2014-03-03 08:33:45,2019-04-27 10:38:42,5,9793,NO
8429554,Python,https://api.github.com/repos/enthought/Python-2.7.3,21445663,2013-12-22 11:16:29,2019-05-27 11:32:12,5,0,YES
8437557,Python,https://api.github.com/repos/jdufresne/django,11458388,2014-08-26 05:11:10,2019-05-30 22:13:25,4,1226,NO
8528162,Python,https://api.github.com/repos/varunsharma/django,11350856,2014-08-27 15:50:27,2019-05-27 11:27:27,4,1226,NO
8528375,Python,https://api.github.com/repos/amygdalama/nagini,44405692,2014-03-11 21:54:19,2018-12-17 10:13:40,4,0,YES
8532710,Python,https://api.github.com/repos/blueyed/django,11311262,2014-03-12 22:00:37,2019-05-29 12:11:35,5,1226,NO
8533092,Python,https://api.github.com/repos/dslab-epfl/chef-symbex-python,21469689,2012-10-31 16:12:43,2019-03-23 13:03:34,6,0,YES
8606917,Python,https://api.github.com/repos/webknjaz/twisted,11128283,2014-03-16 13:31:26,2018-11-21 06:25:37,4,8871,NO
8642892,Python,https://api.github.com/repos/jacekrad/scie2100,10294661,2014-03-18 05:04:24,2019-02-15 05:41:30,4,0,YES
8765989,Python,https://api.github.com/repos/jksuom/sympy,14287717,2014-03-23 12:21:02,2019-05-28 17:11:59,5,9793,NO
8820741,Python,https://api.github.com/repos/kaushik94/sympy,13553568,2015-01-30 22:45:51,2019-03-28 19:02:55,4,9793,NO
8855650,Python,https://api.github.com/repos/IONISx/edx-platform,16712665,2013-12-09 10:13:09,2019-04-21 12:21:13,5,3929178,NO
8890284,Python,https://api.github.com/repos/lyft/salt,17311097,2014-03-28 22:09:30,2018-10-29 21:03:38,4,1142,NO
8892059,Python,https://api.github.com/repos/nwcell/psycopg2-windows,51754935,2014-03-20 23:01:48,2018-12-17 13:46:52,4,0,YES
8961082,Python,https://api.github.com/repos/unioslo/cerebrum,11534832,2014-04-01 14:22:01,2019-05-27 06:09:54,5,0,YES
8964129,Python,https://api.github.com/repos/dropbox/pyston,19858610,2014-04-01 07:17:20,2019-05-30 04:47:45,5,0,YES
8982357,Python,https://api.github.com/repos/syuvivida/genproductions,20018431,2015-12-16 09:30:44,2019-02-01 14:26:52,3,4473333,NO
9011315,Python,https://api.github.com/repos/codybum/OpenStackInAction,57284329,2014-04-03 13:53:00,2019-04-26 09:11:26,5,0,YES
9037487,Python,https://api.github.com/repos/teto/ns-3-dev-git,38163852,2014-04-06 00:16:39,2019-03-19 19:43:22,4,3314898,NO
9088211,Python,https://api.github.com/repos/openfun/edx-platform,16698428,2014-04-08 12:11:06,2019-04-09 08:51:34,5,3929178,NO
9099207,Python,https://api.github.com/repos/savoirfairelinux/django,10509419,2014-04-08 20:34:35,2019-05-31 09:45:26,5,1226,NO
9116541,Python,https://api.github.com/repos/iakonk/MyHomeRepos,36454714,2014-03-30 12:14:49,2018-11-14 23:02:25,4,0,YES
9165000,Python,https://api.github.com/repos/ValentinCreative/sublime-prefs,20499404,2014-04-11 13:36:10,2019-01-16 08:14:06,4,0,YES
9220450,Python,https://api.github.com/repos/CiscoUcs/UcsPythonSDK,28238274,2014-04-14 11:06:19,2019-04-12 02:54:02,4,0,YES
9313674,Python,https://api.github.com/repos/sassoftware/conary,10591619,2014-04-07 20:54:26,2019-04-03 22:41:31,4,0,YES
9408755,Python,https://api.github.com/repos/bitxbay/BitXBay,13012702,2014-04-18 16:59:10,2019-03-06 20:30:21,4,0,YES
9519664,Python,https://api.github.com/repos/lennart0901/sympy,15198144,2014-04-30 14:35:40,2019-02-14 07:21:23,4,9793,NO
9555207,Python,https://api.github.com/repos/G8XSU/ns3-pmipv6,35704193,2014-04-26 13:34:40,2019-02-22 04:29:50,4,0,YES
9613382,Python,https://api.github.com/repos/auvipy/django,11479036,2015-11-28 12:07:57,2019-05-01 11:07:51,3,1226,NO
9708068,Python,https://api.github.com/repos/vkuznet/WMCore,11524591,2014-05-06 13:08:55,2019-05-29 20:35:43,5,13116,NO
9714508,Python,https://api.github.com/repos/Khan/frankenserver,40176167,2014-05-16 22:12:12,2019-05-23 02:46:31,5,0,YES
9722770,Python,https://api.github.com/repos/wtaferner/odoo,11097444,2014-05-15 15:23:49,2019-05-27 10:20:52,5,9706049,NO
9722893,Python,https://api.github.com/repos/lyinfo/odoo,10373981,2014-05-16 01:19:01,2019-05-10 09:15:27,4,9706049,NO
9722998,Python,https://api.github.com/repos/syleam/odoo,10866711,2014-05-16 07:23:05,2019-02-11 07:58:08,4,9706049,NO
9723110,Python,https://api.github.com/repos/bizzappdev/odoo,11024513,2015-09-15 05:03:56,2019-01-31 09:01:43,3,9706049,NO
9723116,Python,https://api.github.com/repos/CubicERP/odoo,10888973,2014-05-22 15:57:15,2018-11-13 17:56:46,4,0,YES
9723253,Python,https://api.github.com/repos/savoirfairelinux/odoo,10344899,2014-05-16 20:30:05,2019-05-31 11:06:57,5,9706049,NO
9723361,Python,https://api.github.com/repos/joshuajan/odoo,10354857,2014-05-17 08:00:30,2019-01-24 03:07:01,4,9706049,NO
9755597,Python,https://api.github.com/repos/linuxscout/mishkal,33476682,2014-05-20 17:47:36,2019-04-20 22:27:04,4,0,YES
9771080,Python,https://api.github.com/repos/pgunnell/genproductions,14150619,2014-05-22 13:41:43,2019-03-20 09:40:23,4,4473333,NO
9793996,Python,https://api.github.com/repos/schinckel/django,11507754,2014-12-12 22:42:52,2019-05-16 04:07:32,4,1226,NO
9806716,Python,https://api.github.com/repos/olofsvensson/edna-mx,14181306,2014-04-30 13:17:04,2019-05-27 06:47:39,5,0,YES
9807784,Python,https://api.github.com/repos/Vauxoo/odoo,11105829,2014-07-24 22:31:19,2019-05-31 18:22:00,4,9706049,NO
9839322,Python,https://api.github.com/repos/ELVIS-Project/music21,15272732,2014-05-21 15:32:47,2018-12-15 05:13:35,4,6234799,NO
9859425,Python,https://api.github.com/repos/buke/GreenOdoo,50941076,2014-05-30 03:18:16,2019-05-30 08:38:48,5,0,YES
9911373,Python,https://api.github.com/repos/gennad/web-classification,17232975,2014-05-22 10:52:17,2019-03-25 02:11:53,4,0,YES
9912074,Python,https://api.github.com/repos/reingart/Phoenix,14372161,2014-06-08 21:35:35,2019-05-28 03:34:54,4,2443151,NO
9914117,Python,https://api.github.com/repos/mga-odoo/odoo-extra,12746627,2014-05-19 20:01:21,2019-05-25 09:12:02,5,0,YES
9936411,Python,https://api.github.com/repos/abdulla-alali/CRE-NS3,32590768,2014-03-14 15:52:46,2019-05-28 18:13:17,5,0,YES
9969066,Python,https://api.github.com/repos/legalsylvain/OpenUpgrade,10428319,2014-05-28 14:11:59,2019-05-15 15:36:10,4,21685135,NO
9991831,Python,https://api.github.com/repos/hbrunn/OpenUpgrade,10435504,2014-06-02 15:20:47,2019-05-03 10:29:31,4,21685135,NO
9992276,Python,https://api.github.com/repos/StefanRijnhart/OpenUpgrade,10424584,2014-05-30 07:26:39,2019-01-29 23:16:14,4,21685135,NO
9992447,Python,https://api.github.com/repos/funkring/fdoo,12921853,2014-05-16 14:04:45,2019-05-28 04:49:24,5,0,YES
9995770,Python,https://api.github.com/repos/oriordan/pysnmp_mibs,23908113,2014-05-28 10:43:18,2018-12-02 12:52:21,4,0,YES
9998458,Python,https://api.github.com/repos/deuscapturus/salt,12095594,2015-02-17 20:53:18,2018-12-06 16:35:44,3,1142,NO
10016145,Python,https://api.github.com/repos/alex-silva/pootleDev,16322455,2014-05-29 20:17:15,2018-11-12 14:10:32,4,0,YES
10049455,Python,https://api.github.com/repos/virtualrobotix/MissionPlanner,14914800,2014-06-16 09:00:12,2019-02-01 14:47:25,4,2568962,NO
10054908,Python,https://api.github.com/repos/andwar/Pymol-script-repo,16479403,2014-06-01 21:51:50,2019-05-04 03:23:37,4,223561,NO
10070208,Python,https://api.github.com/repos/zaccoz/odoo,11030633,2015-07-17 17:35:23,2019-05-25 16:56:45,3,9706049,NO
10073223,Python,https://api.github.com/repos/acsone/odoo,11044609,2014-06-06 08:44:17,2019-05-31 23:51:09,4,9706049,NO
10073814,Python,https://api.github.com/repos/jeffery9/odoo,11003834,2014-06-07 05:04:30,2019-05-11 14:46:17,4,9706049,NO
10083240,Python,https://api.github.com/repos/gcblue/gcblue,10484037,2014-06-01 13:21:40,2019-05-30 04:27:54,4,0,YES
10095118,Python,https://api.github.com/repos/TinyHTPC/xbmc-dev-repo,44846830,2014-06-02 11:03:02,2019-05-27 17:53:14,4,0,YES
10143244,Python,https://api.github.com/repos/mrshelly/odoo,10958271,2015-07-01 07:45:39,2019-04-07 05:04:18,3,9706049,NO
10177613,Python,https://api.github.com/repos/salvatoretrimarchi/odoo,10344473,2014-06-07 21:41:10,2019-05-28 16:03:36,4,9706049,NO
10230856,Python,https://api.github.com/repos/bkiers/python3-parser,21926867,2014-06-11 19:34:28,2019-05-14 19:05:29,4,0,YES
10237331,Python,https://api.github.com/repos/odoo-romania/odoo,10966720,2015-07-14 04:49:16,2019-02-13 17:13:59,3,9706049,NO
10275805,Python,https://api.github.com/repos/duducosmos/pgs4a,17354602,2014-06-14 20:21:54,2019-04-03 23:06:24,4,0,YES
10339846,Python,https://api.github.com/repos/dreispt/odoo,10428182,2014-06-18 14:50:18,2019-02-22 11:31:18,4,9706049,NO
10388373,Python,https://api.github.com/repos/JackDandy/SickGear,13210103,2014-11-12 17:52:11,2019-05-10 14:48:53,4,13407016,NO
10422813,Python,https://api.github.com/repos/chris-b1/pandas,10517270,2014-06-21 00:24:42,2019-03-11 10:18:14,4,27329,NO
10458803,Python,https://api.github.com/repos/stvstnfrd/edx-platform,17969420,2014-06-20 23:21:58,2019-05-30 19:10:43,4,4748277,NO
10468973,Python,https://api.github.com/repos/EUDAT-B2SHARE/b2share,17708006,2013-01-30 16:21:34,2019-05-31 00:17:55,6,0,YES
10473942,Python,https://api.github.com/repos/monetate/django,11449863,2014-06-21 13:45:33,2019-05-31 13:38:18,4,1226,NO
10491744,Python,https://api.github.com/repos/Noethys/Noethys,14883528,2014-06-26 16:57:26,2019-05-21 16:45:46,4,0,YES
10512610,Python,https://api.github.com/repos/merchise-autrement/odoo,11132249,2014-06-05 13:17:50,2019-05-09 20:35:50,4,9706049,NO
10535452,Python,https://api.github.com/repos/pyparallel/pyparallel,49053275,2015-07-25 18:45:55,2019-05-11 04:02:15,3,0,YES
10571147,Python,https://api.github.com/repos/MJuddBooth/pandas,10318721,2015-10-17 22:33:39,2019-01-11 12:49:49,3,27329,NO
10597460,Python,https://api.github.com/repos/CompMusic/ArabicTransliterator,26611656,2014-07-03 13:34:46,2019-04-01 08:39:25,4,0,YES
10603974,Python,https://api.github.com/repos/diegocortassa/TACTIC,19393540,2014-07-03 08:23:10,2019-04-29 19:59:43,4,1945425,NO
10609057,Python,https://api.github.com/repos/francelabs/datafari,19597957,2014-07-09 00:23:31,2019-05-21 10:03:33,4,0,YES
10609467,Python,https://api.github.com/repos/aaltinisik/OCBAltinkaya,11142210,2014-07-04 13:28:52,2019-04-29 06:14:06,4,10074048,NO
10617561,Python,https://api.github.com/repos/cawka/ns-3-dev-ndnSIM-old,30849275,2012-06-01 18:30:17,2019-05-28 04:15:57,6,0,YES
10617562,Python,https://api.github.com/repos/nsnam/ns-3.16-git,30825615,2013-03-08 09:52:42,2019-04-25 01:58:21,6,0,YES
10651106,Python,https://api.github.com/repos/inspirehep/invenio,17313211,2014-07-07 12:52:28,2019-05-24 07:02:05,4,86752,NO
10741758,Python,https://api.github.com/repos/eli-schwartz/calibre,20694913,2014-07-08 14:13:35,2019-05-31 02:57:25,4,3879861,NO
10749359,Python,https://api.github.com/repos/geodrinx/gearthview,10261411,2013-10-01 00:47:16,2019-05-18 18:56:19,5,0,YES
10752221,Python,https://api.github.com/repos/zuojie/MachineLearningCases,14755260,2013-09-30 14:01:07,2018-12-26 04:49:53,5,0,YES
10766451,Python,https://api.github.com/repos/redhat-openstack/neutron,10433756,2012-09-23 13:13:56,2019-05-09 04:41:52,6,4397047,NO
10768726,Python,https://api.github.com/repos/MolecularFlipbook/FlipbookApp,51510890,2014-07-09 21:59:39,2019-05-26 09:16:27,4,0,YES
10775142,Python,https://api.github.com/repos/JanX2/books-macosx,22846682,2010-07-10 11:12:55,2018-12-16 12:59:32,8,0,YES
10809615,Python,https://api.github.com/repos/cbm755/sympy,14870676,2014-07-06 22:25:47,2019-05-01 15:05:15,4,9793,NO
10820954,Python,https://api.github.com/repos/feketemihai/odoo,11017050,2015-12-17 04:52:45,2019-04-10 11:50:22,3,9706049,NO
10838087,Python,https://api.github.com/repos/hbrunn/OCB,11088908,2014-07-15 07:57:27,2019-05-02 08:49:39,4,10074048,NO
10856197,Python,https://api.github.com/repos/onesteinbv/OpenUpgrade,10787055,2014-07-15 11:36:54,2019-05-28 14:36:29,4,21685135,NO
10857621,Python,https://api.github.com/repos/lithint/odoo,10528501,2014-07-13 06:37:09,2018-11-12 09:06:55,4,9706049,NO
10858581,Python,https://api.github.com/repos/kursitet/edx-platform,17204387,2014-06-17 20:59:42,2019-01-18 13:55:16,4,5859197,NO
10875431,Python,https://api.github.com/repos/IvarsKarpics/edna-mx,13547670,2014-06-12 15:50:21,2018-11-29 10:52:33,4,9806716,NO
10881325,Python,https://api.github.com/repos/sbidoul/odoo,10862479,2015-04-13 17:33:22,2019-05-27 10:36:55,4,9706049,NO
11014771,Python,https://api.github.com/repos/nip3o/django,10274707,2014-07-26 07:13:10,2019-05-10 13:20:03,4,1226,NO
11015752,Python,https://api.github.com/repos/jythontools/jython,26199440,2014-07-26 09:02:39,2019-05-30 13:42:51,4,0,YES
11079699,Python,https://api.github.com/repos/Defman21/KomodoEdit,29969823,2015-07-15 14:36:22,2019-02-12 07:33:10,3,4837138,NO
11114278,Python,https://api.github.com/repos/xuechengwei/Sublime-Text-3,19622961,2013-08-15 02:34:18,2018-12-20 13:31:39,5,0,YES
11201097,Python,https://api.github.com/repos/wklken/Python-2.7.8,22322525,2014-08-05 09:22:10,2019-04-23 14:37:36,4,0,YES
11217680,Python,https://api.github.com/repos/CatsAndDogsbvba/odoo,11100122,2015-01-29 10:26:10,2019-02-23 03:01:13,4,9706049,NO
11232098,Python,https://api.github.com/repos/clinta/salt,19087808,2015-01-31 04:04:51,2019-05-07 18:49:56,4,1142,NO
11264429,Python,https://api.github.com/repos/Nexenta/cinder,10348134,2014-08-06 23:14:14,2019-05-21 20:26:28,4,69206,NO
11329169,Python,https://api.github.com/repos/cdonati/appscale,50572407,2014-08-11 06:18:52,2019-05-28 07:23:28,4,64630,NO
11434375,Python,https://api.github.com/repos/tsgit/invenio,17309331,2014-08-16 18:29:56,2019-05-24 20:21:31,4,10651106,NO
11597893,Python,https://api.github.com/repos/open-craft/edx-platform,17225121,2014-05-19 12:28:25,2019-05-31 00:36:12,5,3929178,NO
11632134,Python,https://api.github.com/repos/brython-dev/brython,14631861,2014-09-15 06:58:21,2019-05-30 13:08:43,4,11632108,NO
11637464,Python,https://api.github.com/repos/Edraak/edx-platform,16820178,2014-08-24 08:32:04,2019-05-30 11:01:01,4,0,YES
11648354,Python,https://api.github.com/repos/OldToontown/OldToontown,15641512,2014-09-20 03:03:59,2019-01-20 23:27:44,4,11648349,NO
11664079,Python,https://api.github.com/repos/androguard/androguard,27488841,2014-09-12 08:48:56,2019-05-31 09:08:49,4,0,YES
11665645,Python,https://api.github.com/repos/cernopendata/opendata.cern.ch,68199471,2014-06-23 09:12:36,2019-05-31 11:57:12,4,0,YES
11665655,Python,https://api.github.com/repos/tiborsimko/opendata.cern.ch,68199471,2014-09-05 03:16:39,2019-05-31 08:35:37,4,11665645,NO
11696446,Python,https://api.github.com/repos/sir-sigurd/django,11456546,2014-09-14 16:56:41,2019-04-22 17:51:45,4,1226,NO
11745340,Python,https://api.github.com/repos/shiblon/pytour,14950031,2014-08-22 13:33:27,2018-11-14 20:52:59,4,0,YES
11765420,Python,https://api.github.com/repos/mattdrake/pdxcodeguild,11305996,2014-08-28 00:08:40,2018-12-11 08:21:34,4,0,YES
11803289,Python,https://api.github.com/repos/jolevq/odoopub,11063217,2014-09-18 02:12:12,2019-05-09 17:31:50,4,0,YES
11826289,Python,https://api.github.com/repos/grzekru/odoo,10998257,2015-11-02 14:28:15,2019-05-22 14:40:24,3,9706049,NO
11881598,Python,https://api.github.com/repos/504ensicsLabs/DAMM,12536768,2014-09-16 17:32:05,2019-03-30 14:01:53,4,0,YES
11965625,Python,https://api.github.com/repos/eezee-it/odoo,11098192,2014-09-16 09:11:41,2019-05-23 10:29:37,4,9706049,NO
12262810,Python,https://api.github.com/repos/browniebroke/django,11381275,2015-12-17 16:41:15,2018-11-22 15:45:16,2,1226,NO
12265225,Python,https://api.github.com/repos/frouty/odoo,10609496,2014-10-23 16:57:40,2019-02-19 17:00:42,4,9706049,NO
12286104,Python,https://api.github.com/repos/alberthier/bhware,38767964,2014-09-21 20:30:51,2018-11-24 22:14:22,4,0,YES
12365328,Python,https://api.github.com/repos/brainysmurf/igbisportal,11828657,2014-09-25 09:39:48,2019-04-12 03:20:58,4,0,YES
12390090,Python,https://api.github.com/repos/tunapanda/provision,11846887,2014-09-02 14:13:43,2019-01-16 22:26:11,4,0,YES
12445377,Python,https://api.github.com/repos/sunishsheth2009/ChatterBot,38235612,2014-10-02 00:20:39,2019-02-25 05:10:02,4,0,YES
12482617,Python,https://api.github.com/repos/miselin/pedigree-apps,23496346,2014-04-22 11:23:53,2019-05-02 17:25:59,5,0,YES
12482853,Python,https://api.github.com/repos/rluu/pricechartingtool,11425115,2014-10-05 01:13:31,2018-12-03 12:07:41,4,0,YES
12493589,Python,https://api.github.com/repos/maestrano/odoo,10556287,2014-10-06 04:25:31,2019-05-21 04:51:27,4,0,YES
12555637,Python,https://api.github.com/repos/ofermend/medicare-demo,10846103,2014-10-09 16:13:44,2019-04-30 19:59:09,4,0,YES
12573478,Python,https://api.github.com/repos/voussoir/else,12017806,2014-10-11 01:32:40,2019-05-27 23:32:50,4,0,YES
