project_id,author_id,total_commit_author
181526,111902,1
181526,115198,2
181526,116088,3
181526,121069,1
181526,121318,2
181526,121368,6
181526,123337,4
181526,123598,1
181526,137404,1
181526,137574,46
181526,141535,1
181526,143333,1
181526,149934,3
181526,162621,1
181526,163313,2
181526,166033,1
181526,167584,1
181526,199295,4
181526,222743,1
181526,259971,3
181526,261657,1
181526,269709,3
181526,294183,719
181526,297237,1
181526,301311,1
181526,307120,2
181526,308568,1
181526,317706,1
181526,317941,1
181526,373195,1
181526,376997,1
181526,384608,2
181526,414131,1
181526,415321,3537
181526,438579,1
181526,469327,1367
181526,496949,2
181526,514816,22
181526,550233,387
181526,565947,20
181526,645337,1
181526,647791,670
181526,657333,1
181526,701880,1
181526,725710,5
181526,794111,51
181526,851065,464
181526,851858,1
181526,858543,1
181526,883117,1
181526,900628,1
181526,947011,1
181526,955661,1
181526,963222,1
181526,988108,13
181526,1015465,1
181526,1038473,1
181526,1045463,2
181526,1056051,1
181526,1057097,1
181526,1092102,2
181526,1110502,549
181526,1110739,6
181526,1170982,4
181526,1192406,2
181526,1217026,1
181526,1253331,4
181526,1255601,2
181526,1261560,1
181526,1276370,1
181526,1392231,1
181526,1396030,1
181526,1438802,42
181526,1449037,1
181526,1521962,2
181526,1678597,2
181526,1684432,25
181526,1725189,5
181526,1935947,2757
181526,1967322,1
181526,1974581,1
181526,2091238,2
181526,2143600,1
181526,2246096,1
181526,2279627,2
181526,2324630,1
181526,2396284,3381
181526,2427276,4
181526,2466091,10
181526,2491958,1
181526,2493081,2
181526,2611882,2
181526,2750501,3
181526,2977668,3
181526,3240268,1801
181526,3400923,6
181526,3495788,2
181526,3631399,3
181526,3645703,2
181526,3728992,1
181526,3812706,3
181526,3817874,1
181526,3864297,15
181526,3878894,1
181526,4281209,2
181526,4400610,1
181526,5559150,1
181526,5786852,1
181526,5956489,2
181526,6154242,1
181526,6189763,2
181526,6290998,1
181526,6527370,640
181526,6674929,5
181526,6842933,2
181526,7674146,1099
181526,7944397,1
181526,8898585,1
181526,9348544,2046
181526,9594874,345
181526,9638006,127
181526,10200136,1
181526,10369013,403
181526,10471979,28
181526,10563951,1
181526,10703324,1
181526,11057897,826
181526,11099979,1
181526,11128489,1169
181526,11491316,130
181526,11699969,1
181526,12300550,1
181526,12446209,4
181526,12583245,1
181526,12632391,119
181526,12655766,3
181526,12696074,360
181526,13810377,31
181526,22166214,56
181526,30403135,2
181526,31041635,1
181526,31376746,1
181526,31748526,5
181526,31814162,1
181526,32321386,1
181526,33606561,1
181526,33754898,53
181526,33973382,10
181526,34628749,1
181526,34673697,2
181526,34806875,1
181526,34907216,1
181526,35478976,1
181526,35886943,1
181526,36069782,1
181526,36112953,1
181526,36904975,33
181526,37704148,2
181526,38927531,2
181526,39739468,22
181526,40110239,62
181526,40567590,2
181526,43287965,3
181526,43784629,4
181526,44129352,11
181526,45207050,6
181526,47837437,2
181526,49580443,3
181526,49600254,2
181526,51233659,2
188867,144694,8
188867,583385,1
188867,1287519,1
188867,2705848,1
194154,275674,1
194154,538420,105
195159,3104,741
195159,4095,167
195159,6059,1
195159,10413,785
195159,17224,1230
195159,17656,15
195159,31363,99
195159,37179,1
195159,50592,38
195159,61841,136
195159,61844,4
195159,61845,5
195159,61854,28
195159,61855,7
195159,61859,30
195159,61888,5
195159,61889,127
195159,61890,200
195159,61891,134
195159,61892,139
195159,61915,613
195159,61917,26
195159,97181,3
195159,105931,53
195159,120267,102
195159,132328,59
195159,147946,4
195159,164635,600
195159,166088,2
195159,245467,33
195159,323803,1
195159,392692,5
195159,392697,194
195159,422018,253
195159,448836,405
195159,488572,4
195159,503162,1
195159,507287,51
195159,542317,640
195159,542325,40
195159,545510,1
195159,585207,46
195159,591088,83
195159,607608,33
195159,615897,1
195159,710330,32
195159,752859,31
195159,1065710,8
195159,1066977,228
195159,1185531,11
195159,1420988,9
195159,1599831,2141
195159,1646737,43
195159,2112516,460
195159,2770702,21
195159,2853042,321
195159,2973611,5
195159,3392743,1
195159,3542470,13
195159,4528335,65
195159,6812508,4
195159,7213857,51
195159,7944752,237
195159,8160445,76
195159,9557093,160
195159,9784933,8
195159,10658120,23
195159,11032258,29
195159,11771391,1
195159,11959605,310
195159,30899686,2
195159,31055306,1
223561,6059,4
223561,41457,17
223561,55978,3
223561,111996,99
223561,112076,60
223561,437763,25
223561,457375,1
223561,478083,1
223561,490585,5
223561,751298,1
223561,831696,1
223561,831697,177
223561,1032690,2
223561,1074449,1
223561,1074453,1
223561,1074480,2
223561,1074484,1
223561,1427954,10
223561,2762025,2
223561,4173088,7
223561,4512219,1
223561,6382366,2
223561,8845682,1
286987,15838,3
286987,326175,1
286987,433909,137
286987,474332,2
286987,474348,148
286987,474349,9
286987,474355,18
286987,474361,7
286987,474369,3
286987,474384,2
286987,1063989,6
286987,1659970,2
286987,1979094,10
323872,6059,13
323872,11846,1
323872,25291,1
323872,26583,98
323872,28218,3
323872,31143,13
323872,52596,1
323872,55310,115
323872,55311,3
323872,65770,2
323872,66993,1
323872,85844,7
323872,90053,19
323872,95407,5
323872,119110,43
323872,143312,4
323872,179290,13
323872,182187,12
323872,182190,1
323872,182191,3
323872,207922,1
323872,221673,4
323872,265930,4
323872,303049,12
323872,303076,11
323872,303094,72
323872,308347,29
323872,362800,2
323872,371714,15
323872,431741,27
323872,510041,2
323872,539574,9
323872,551047,1
323872,585616,1
323872,692518,6
323872,732213,3
323872,749022,6
323872,756871,29
323872,831376,4
323872,838627,1
323872,962534,1
323872,1004494,27
323872,1013071,1
323872,1015939,10
323872,1133697,1
323872,1196162,3
323872,1272307,1
323872,1308924,98
323872,1328071,1
323872,1365056,1
323872,1401700,7
323872,1429014,3
323872,1434138,16
323872,1446436,3
323872,1449481,3
323872,1449624,2
323872,1468979,22
323872,1509392,4
323872,1516203,1
323872,1516207,24
323872,1578491,4
323872,1580257,150
323872,1596455,5
323872,1655846,13
323872,1672895,1
323872,1692586,1
323872,1696155,36
323872,1776459,31
323872,1776462,9
323872,1776465,22
323872,1776473,2
323872,1779849,4
323872,1782455,1
323872,1797732,1
323872,1801488,2
323872,1819983,37
323872,1914677,1
323872,1914678,2
323872,1914679,1
323872,1914680,4
323872,1914681,2
323872,1951944,2
323872,1951949,1
323872,1951955,4
323872,1983568,4
323872,1992046,4
323872,1992048,22
323872,1992050,1
323872,2070439,52
323872,2070442,2
323872,2070444,4
323872,2070446,1
323872,2101399,4
323872,2145553,6
323872,2145554,3
323872,2145555,7
323872,2150350,5
323872,2151159,1
323872,2151161,3
323872,2151163,4
323872,2151164,1
323872,2156521,4
323872,2157033,11
323872,2175863,17
323872,2175866,3
323872,2253733,1
323872,2377332,10
323872,2393596,2
323872,2435741,1
323872,2447677,2
323872,2447678,82
323872,2447679,1
323872,2447680,1
323872,2462118,2
323872,2462121,1
323872,2466970,2
323872,2466972,1
323872,2466974,1
323872,2466975,8
323872,2501236,1
323872,2523141,1
323872,2527956,3
323872,2551289,1
323872,2551290,1
323872,2556908,93
323872,2556984,19
323872,2631433,9
323872,2657051,5
323872,2680350,1
323872,2680351,2
323872,2680353,1
323872,2720858,6
323872,2728986,19
323872,2746076,7
323872,2807358,1
323872,2929694,1
323872,2934927,3
323872,2934929,1
323872,2934930,1
323872,2934931,1
323872,2994675,403
323872,2998098,1
323872,3066695,108
323872,3068715,2
323872,3188140,1
323872,3191685,19
323872,3240545,4
323872,3320601,2
323872,3372086,23
323872,3398248,5
323872,3450565,6
323872,3459377,1
323872,3485200,3
323872,3538971,3
323872,3718335,3
323872,3812010,6
323872,3899023,1
323872,3979477,1
323872,4127322,5
323872,4233818,1
323872,4252827,2
323872,4404164,3
323872,4455319,3
323872,4700133,1
323872,4769332,27
323872,4967555,6
323872,5409895,1
323872,5409896,7
323872,5564002,2
323872,5792339,39
323872,5801264,1
323872,5896635,1
323872,5956173,1
323872,6096203,8
323872,6169212,1
323872,6716472,1
323872,6888522,1
323872,7433941,19
323872,7684439,8
323872,7892880,4
323872,7916396,3
323872,8015363,4
323872,8227882,10
323872,8409056,4
323872,8697027,8
323872,8806692,4
323872,9587335,52
323872,11063551,7
323872,11209275,43
323872,11690769,5
323872,12195059,3
323872,12267634,1
323872,12551913,1
323872,13143992,1
323872,30841378,5
323872,33904752,2
323872,37702596,1
323872,38016613,1
323872,39070244,4
323872,39326810,5
323872,47893754,1
333065,36579,3
333065,63528,17
333065,63529,1
333065,1264379,1
417964,123317,148
417964,123319,23
417964,123321,4
417964,714491,1
417964,1712611,8
417964,1919283,19
417964,3167809,23
480189,9593,1
480189,9596,84
480189,40199,2
480189,73495,1
480189,106516,144
480189,106518,1
480189,119723,9
480189,206701,7
480189,225344,2
480189,317871,5
480189,324355,2
480189,324731,236
480189,348317,4
480189,375599,1
480189,393378,190
480189,393379,37
480189,393382,2
480189,393384,5
480189,393388,4
480189,393389,42
480189,393390,9
480189,393395,9
480189,393400,4
480189,393403,3
480189,393421,11
480189,393430,1
480189,393454,32
480189,393457,7
480189,393462,4
480189,393464,1
480189,393467,1
480189,393476,5
480189,404387,11
480189,496413,7
480189,553932,1
480189,584800,7
480189,597302,1
480189,624217,1
480189,645236,1
480189,672192,1
480189,712314,1
480189,740571,7
480189,766499,3
480189,766514,12
480189,766517,2
480189,948799,1
480189,1048893,12
480189,1070095,6
480189,1070096,17
480189,1070098,1
480189,1070100,3
480189,1070101,8
480189,1070102,15
480189,1070103,3
480189,1070105,5
480189,1070112,4
480189,1070113,12
480189,1070114,1
480189,1070115,5
480189,1070116,3
480189,1070118,3
480189,1070123,10
480189,1070124,3
480189,1070126,2
480189,1089723,3
480189,1136522,1
480189,1161527,2
480189,1440729,106
480189,1477543,1
480189,1502590,2
480189,1905776,2
480189,1933407,5
480189,2096577,10
480189,2149473,2
480189,2190214,1
480189,2487914,7
480189,2724264,42
480189,2804769,24
480189,2860041,1
480189,2860064,1
480189,2867049,15
480189,2903422,7
480189,3017875,1
480189,3017876,1
480189,3017878,2
480189,3089885,13
480189,3112803,3
480189,3122513,1
480189,4383026,2
480189,4399578,1
480189,4442461,1
480189,4442497,1
480189,6365389,8
480189,7128113,1
480189,9709262,3
480189,10059751,6
480189,10188124,12
480189,10477678,6
480189,11757861,12
480189,12365312,8
480189,12413158,1
480189,18608468,17
480189,25180636,1
494272,230787,262
494272,720338,2
506900,232677,127
680323,685964,89
680323,685965,2
680323,685966,2
680323,685967,1
680323,685968,30
680323,2346494,1
680323,2788300,1
680323,3497595,5
701640,78432,6
701640,697736,3
728153,67141,2077
728153,253900,8
728153,253920,69
728153,295712,1
728153,529890,4
728153,674213,20
728153,1013953,8
728153,1164400,3
728153,1425219,4
728153,1671411,2
728153,1918756,12
728153,2098376,53
728153,2618043,2
728153,2659717,58
728153,2982203,1
728153,3016561,29
728153,3606478,2
728153,6260109,11
728153,6668312,6
728153,7192158,1
728153,10421889,2
728153,11781441,2
728153,36229177,2
728153,44524065,1
728153,48528552,1
775232,2125,1
775232,52026,2
775232,1053334,11
775232,1053335,9
775232,30481088,11
795859,326036,23
802405,45675,89
802405,106877,1
802405,606121,4
802405,1034311,2
802405,2237416,2
802405,6700334,871
809314,28828,2082
809314,45826,411
809314,45906,333
809314,61144,4
809314,75675,13
809314,101580,1
809314,108494,22
809314,147318,12573
809314,190109,2
809314,226389,1
809314,251428,3
809314,289993,491
809314,311222,231
809314,321719,102
809314,323140,17
809314,357228,1
809314,430598,1
809314,468362,1
809314,470356,3
809314,495516,8
809314,514093,58
809314,566344,1
809314,875181,22
809314,1018549,28
809314,1043624,91
809314,1052510,667
809314,1059337,110
809314,1069722,2
809314,1137701,973
809314,1272296,12
809314,1403763,1
809314,1452992,27
809314,1701350,1
809314,1715644,2
809314,1722878,10
809314,1787643,6
809314,1811320,236
809314,1811321,2342
809314,1828690,1315
809314,1866866,48
809314,1920618,5
809314,2005822,4
809314,2069017,712
809314,2109193,11
809314,2143543,2
809314,2248094,1
809314,2291588,257
809314,2336428,1
809314,2338922,875
809314,2369194,158
809314,2405047,334
809314,2446320,1
809314,2608059,394
809314,2733049,1
809314,2821686,7
809314,2849465,145
809314,2917592,2
809314,2956458,3
809314,3007307,1
809314,3023215,25
809314,3206278,447
809314,3236399,1
809314,3249748,15
809314,3276417,59
809314,3469502,566
809314,3615333,1
809314,3704782,437
809314,3707625,4
809314,3747870,1
809314,3870839,4
809314,4035767,1
809314,4288527,42
809314,4376112,29
809314,4440001,1
809314,4490853,3
809314,4746920,10
809314,4778907,719
809314,4932970,2
809314,5049216,1
809314,5344688,21
809314,5393888,5
809314,5501414,696
809314,5602805,7
809314,5732111,3
809314,6061929,91
809314,6086582,3
809314,6116005,37
809314,6142307,47
809314,6410594,12
809314,6417944,15
809314,7054282,8
809314,7232488,7
809314,7269338,67
809314,7371080,35
809314,7466317,2
809314,7632247,2
809314,7995621,5
809314,9276842,26
809314,9362880,2
809314,9772511,1
809314,10005457,1
809314,10402548,654
809314,10580463,3
809314,10615577,1
809314,10829762,161
809314,11260265,5
809314,11689263,4
809314,11778902,2
809314,12120992,32
809314,12145064,2331
809314,12209670,14
809314,12246263,2
809314,12671915,1
809314,12678844,16
809314,12711085,5
809314,12711086,21
809314,28167590,1
809314,30489322,298
809314,30742769,17
809314,31117798,6
809314,31369864,2
809314,32165214,1
809314,32578432,8
809314,33123667,16
809314,33543328,2
809314,35163493,4
809314,35377673,3
809314,35377678,1
809314,35629748,6
809314,35663169,2
809314,36488613,1
809314,36622672,1
809314,36622673,4
809314,36622674,3
809314,36813663,68
809314,36859079,606
809314,36883844,1
809314,37109803,3
809314,37126182,6
809314,37172409,5
809314,37752319,4
809314,37889381,1
809314,38395615,303
809314,38684547,3
809314,39281737,5
809314,40926462,2
809314,41508550,2
809314,41541872,1
809314,41873229,472
809314,43592403,15
809314,45171151,106
809314,50074083,1
809314,50811103,1
829649,9593,5
829649,9596,37
829649,40199,1
829649,106516,367
829649,106518,3
829649,119723,2
829649,147133,6
829649,324731,15
829649,348317,3
829649,384195,1
829649,393378,53
829649,393382,1
829649,393384,5
829649,393389,11
829649,393390,32
829649,393400,1
829649,393403,2
829649,393421,21
829649,393454,43
829649,404387,2
829649,553932,6
829649,651528,1
829649,667181,3
829649,672192,1
829649,740571,2
829649,766498,7
829649,766499,7
829649,766500,94
829649,766501,1
829649,766503,14
829649,766505,2
829649,766509,18
829649,766514,26
829649,766517,8
829649,766520,40
829649,811010,1
829649,900395,7
829649,1048893,5
829649,1070095,12
829649,1070096,29
829649,1070101,1
829649,1070113,8
829649,1070115,5
829649,1070116,4
829649,1070123,4
829649,1070124,1
829649,1072130,1
829649,1072132,6
829649,1072146,1
829649,1072149,2
829649,1072151,1
829649,1072153,1
829649,1072173,1
829649,1072180,1
829649,1072181,4
829649,1072183,1
829649,1089723,5
829649,1141285,3
829649,1161527,1
829649,1213767,4
829649,1440729,89
829649,1477543,26
829649,1560148,2
829649,1612685,4
829649,1639399,8
829649,1644720,3
829649,1691089,3
829649,2091570,1
829649,2096577,24
829649,2149473,1
829649,2335396,4
829649,2450820,1
829649,2487914,3
829649,2670786,5
829649,2724264,1
829649,2934308,16
829649,3017936,2
829649,3017937,3
829649,3072426,51
829649,3455652,5
829649,3851706,3
829649,4383026,2
829649,4442461,3
829649,6880461,2
829649,7750442,5
829649,8274403,3
829649,10059751,5
829649,11757861,1
829649,18608468,5
829649,33651672,1
856441,13414,35
856441,790617,1
856441,793912,5
856441,793913,185
856441,793914,3
856441,793925,27
894588,800834,20
901605,311360,43
901605,9546434,2
1062235,6059,1
1062235,11846,1
1062235,25291,6
1062235,26583,2
1062235,28218,1
1062235,31143,2
1062235,65770,10
1062235,90053,6
1062235,182187,6
1062235,255944,4
1062235,265930,3
1062235,303076,6
1062235,333474,1
1062235,396791,2
1062235,585616,13
1062235,668851,4
1062235,1015939,8
1062235,1278307,7
1062235,1308924,10
1062235,1401700,1
1062235,1434138,1
1062235,1466329,2
1062235,1516198,1
1062235,1516199,1
1062235,1516201,1
1062235,1516203,1
1062235,1516207,1
1062235,1580257,11
1062235,1886252,1
1062235,2393596,1
1062235,2513461,2
1062235,3286404,1
1062235,6096203,1
1062235,6321215,1
1062235,8347625,1
1062235,8347626,1
1069376,22398,1
1193745,321457,2
1432841,999783,2
1522387,256564,5
1522387,1070094,1
1974423,11318,2
1974423,61764,130
1974423,81001,1
1974423,141684,4
1974423,157297,129
1974423,2155578,6
1974423,5737967,47
2230747,17362,10
2230747,22685,31
2230747,57929,3
2230747,373481,3
2230747,542799,6
2230747,853897,3
2230747,879259,14
2230747,879314,1
2230747,879384,4
2230747,879423,3
2230747,1090708,12
2230747,1098598,3
2230747,5508052,6
2230747,5508054,3
2309585,77652,77
2309585,1433866,4
2467274,326494,29
2467274,1488695,42
2467274,1490036,12
2467274,6729883,1
2467274,6729884,8
2467274,6729885,10
2501984,4526,1
2501984,43426,4
2511063,61265,1
2511063,68965,3
2511063,68966,10
2689873,73187,7
2689873,2979271,1
2771113,133953,18
2789109,1618549,5
2789109,1656450,9
2789109,1847217,3
2789109,2072869,1
2789109,2667925,1
2789109,2986154,5
2789109,5066239,1
2794780,6059,5
2794780,203187,41
2794780,391021,270
2794780,1047867,5
2794780,1172800,208
2794780,1224131,520
2794780,1309608,4
2794780,1381213,11
2794780,1604702,249
2794780,1620638,5
2794780,2063861,14
2794780,2106935,21
2794780,2159405,821
2794780,2258581,7
2794780,2497695,1
2794780,2802180,8
2794780,2822632,94
2794780,3050934,1
2794780,3138054,9
2794780,3339677,1
2794780,3339679,1
2794780,3376969,1
2794780,3440327,1
2794780,3440329,1
2794780,3484489,1
2794780,3539968,1
2794780,3539970,1
2794780,3539972,1
2794780,3565548,1
2794780,3565551,1
2794780,4121611,1
2794780,4681723,1
2794780,4927043,1
2794780,4969211,8
2794780,5075717,12
2794780,5730885,69
2794780,6632190,1
2794780,6632192,1
2794780,6632194,1
2794780,6632196,1
2794780,6632198,1
2794780,6632200,1
2794780,6632202,1
2794780,6830838,65
2794780,40316180,7
2794780,49961595,9
2847704,6059,20
2847704,90774,46
2847704,3332534,41
2884492,1461041,1
3010407,809255,20
3010407,4566450,1
3111304,10404,2
3182310,73128,2
3182310,111771,250
3182310,594783,1
3182310,1979712,34
3182310,33404463,2
3202818,66696,1
3202818,271646,147
3213843,6059,1
3213843,11846,3
3213843,25291,5
3213843,26583,11
3213843,28110,8
3213843,31143,3
3213843,52596,2
3213843,55310,7
3213843,65770,13
3213843,79330,1
3213843,85844,5
3213843,90053,1
3213843,112370,1
3213843,151709,2
3213843,179290,2
3213843,182187,14
3213843,221673,7
3213843,265930,1
3213843,303049,2
3213843,303076,41
3213843,303094,2
3213843,308347,4
3213843,431741,12
3213843,465758,1
3213843,548714,10
3213843,585616,1
3213843,642606,2
3213843,756871,14
3213843,887717,1
3213843,963513,2
3213843,1004494,5
3213843,1026711,4
3213843,1133697,10
3213843,1308924,2
3213843,1401700,1
3213843,1425072,2
3213843,1449481,1
3213843,1516207,10
3213843,1558742,1
3213843,1580257,367
3213843,1776459,1
3213843,1776462,15
3213843,1782455,20
3213843,1797732,28
3213843,1801184,2
3213843,1801378,1
3213843,1801488,24
3213843,1801489,1
3213843,1801490,1
3213843,1801494,2
3213843,1801504,1
3213843,1801768,2
3213843,1819983,4
3213843,1914679,1
3213843,2070441,1
3213843,2086154,1
3213843,2175863,17
3213843,2175866,3
3213843,2492210,2
3213843,2492219,1
3213843,3103564,1
3213843,3103568,1
3213843,3131221,1
3219077,28178,935
3219077,83732,2
3219077,292351,4
3219077,293828,1375
3219077,333165,18
3219077,433112,70
3219077,441594,4
3219077,517183,22
3219077,553903,795
3219077,583776,1
3219077,857728,1583
3219077,859347,5
3219077,868194,2
3219077,1039515,1
3219077,1043463,94
3219077,1080636,34
3219077,1080637,15
3219077,1088929,2
3219077,1223369,218
3219077,1237090,19
3219077,1316957,1
3219077,1814895,15
3219077,1834212,1240
3219077,2006133,7
3219077,2180599,3
3219077,2205166,20
3219077,2224738,15
3219077,2293600,2
3219077,2306353,22
3219077,2639977,47
3219077,2735239,79
3219077,2838140,2
3219077,2895228,1
3219077,2924263,5
3219077,3178975,3
3219077,3202743,2
3219077,3231268,7
3219077,3231315,1
3219077,3231316,2
3219077,3528625,66
3219077,3543962,1
3219077,3547708,94
3219077,3610804,3
3219077,3829265,7
3219077,4528627,4
3219077,5047923,3
3219077,5054116,10
3219077,5511501,675
3219077,5616804,4
3219077,5732733,23
3219077,6208041,6
3219077,6385877,1
3219077,6600357,37
3219077,6606158,5
3219077,6642403,17
3219077,6642823,20
3219077,6668029,53
3219077,6696338,19
3219077,6716644,33
3219077,7227731,10
3219077,7849749,2
3219077,9347460,4
3219077,11421656,6
3219077,11421657,3
3219077,11454280,8
3219077,11953691,1
3219077,30762997,8
3219077,35583981,13
3605768,256089,379
3672400,955657,147
3780176,6423,1
3780176,18083,1
3780176,30219,523
3780176,576826,1
3780176,774265,2
3780176,934837,1
3780176,981892,1
3780176,2117563,2
3780176,3542723,78
3780176,4402115,1
3780176,5778824,6
3780176,6243581,5
3867439,2035103,90
3879861,6,1942
3879861,18,3
3879861,8825,2
3879861,30885,3
3879861,64494,2
3879861,79952,1
3879861,89581,1
3879861,103347,1
3879861,104303,1
3879861,114978,1
3879861,116291,1
3879861,116820,13
3879861,136315,1
3879861,138438,4
3879861,138602,2
3879861,157474,7
3879861,238757,191
3879861,263869,19
3879861,290905,1
3879861,313292,252
3879861,335409,1
3879861,358567,1
3879861,368754,6
3879861,397934,576
3879861,428875,24329
3879861,464164,1
3879861,560185,1
3879861,601570,1
3879861,610421,3
3879861,674889,179
3879861,677929,3
3879861,735512,1
3879861,846255,1
3879861,861655,1
3879861,901261,12
3879861,932417,2
3879861,1034326,1
3879861,1090433,9
3879861,1098495,2
3879861,1210551,2
3879861,1244494,1
3879861,1527628,1
3879861,1535445,2
3879861,1576011,37
3879861,1680392,2
3879861,1735944,24
3879861,1833780,66
3879861,2082716,21
3879861,2108841,12
3879861,2711227,12
3879861,2786776,76
3879861,3049327,2
3879861,3067960,1
3879861,3106346,1
3879861,3106350,1
3879861,3106352,1
3879861,3106359,2
3879861,3106367,3
3879861,3106369,1
3879861,3106374,2
3879861,3141763,8
3879861,3141768,11
3879861,3141791,14
3879861,3141796,14
3879861,3141820,1
3879861,3141821,2
3879861,3141838,3
3879861,3141848,1
3879861,3141859,1
3879861,3160255,2
3879861,3206897,1
3879861,3232565,3
3879861,3320291,2
3879861,3337186,49
3879861,3452221,1
3879861,3697192,3
3879861,3704213,1
3879861,4033214,5
3879861,4522374,2
3879861,5833459,1
3879861,7367086,15
3879861,7625344,1
3879861,7897801,1
3879861,9184395,1
3879861,9676732,2
3879861,10087673,2
3879861,13391800,1
3879861,32094622,1
3879861,35086118,1
3879861,36255604,1
3879861,44891265,1
3929178,523,740
3929178,560,1
3929178,1141,136
3929178,5698,2
3929178,5989,7
3929178,6059,32
3929178,6481,5
3929178,11000,49
3929178,12151,114
3929178,13410,3
3929178,14392,10
3929178,18270,5
3929178,19596,121
3929178,22519,8
3929178,27499,1
3929178,28309,67
3929178,36773,3
3929178,39120,18
3929178,40874,35
3929178,43913,178
3929178,48458,1
3929178,48497,57
3929178,49806,1166
3929178,49942,396
3929178,49949,1
3929178,50812,38
3929178,51302,597
3929178,52133,70
3929178,55509,29
3929178,60229,10
3929178,60896,2
3929178,64820,2
3929178,65636,559
3929178,66785,3602
3929178,70083,35
3929178,70264,1
3929178,70304,1531
3929178,73163,10
3929178,73809,53
3929178,73812,387
3929178,73860,3
3929178,73867,1
3929178,75325,97
3929178,77497,432
3929178,78848,14
3929178,80927,206
3929178,81297,176
3929178,81465,56
3929178,81523,4
3929178,81524,182
3929178,85405,32
3929178,86569,1483
3929178,89909,67
3929178,91137,232
3929178,96652,23
3929178,97154,65
3929178,98004,9
3929178,102760,217
3929178,105063,6
3929178,106036,11
3929178,106549,71
3929178,123590,89
3929178,126645,92
3929178,129008,3
3929178,134584,139
3929178,147144,50
3929178,147899,2
3929178,151226,343
3929178,152269,18
3929178,152588,109
3929178,153396,550
3929178,154028,1568
3929178,161087,14
3929178,161846,2
3929178,164479,1
3929178,175146,660
3929178,178200,9
3929178,179590,66
3929178,190030,577
3929178,201383,1
3929178,201867,3
3929178,204929,11
3929178,204982,4408
3929178,205282,308
3929178,207395,414
3929178,210111,59
3929178,213609,172
3929178,213650,423
3929178,213748,314
3929178,215493,456
3929178,223158,2
3929178,224569,46
3929178,225588,9
3929178,226993,5
3929178,227050,4
3929178,232447,2834
3929178,247079,10
3929178,257845,34
3929178,264894,495
3929178,265511,3
3929178,265768,2
3929178,267407,2
3929178,278012,2
3929178,287016,1885
3929178,287584,26
3929178,292768,32
3929178,293533,1
3929178,307343,7
3929178,310387,116
3929178,311240,1278
3929178,314960,46
3929178,315577,369
3929178,318994,2
3929178,318997,11
3929178,323980,14
3929178,328452,1
3929178,331174,684
3929178,331204,4
3929178,385619,7
3929178,388943,298
3929178,392980,32
3929178,398109,25
3929178,398805,7
3929178,404178,307
3929178,406511,10
3929178,419773,1
3929178,449355,169
3929178,450013,1
3929178,454242,4
3929178,455777,316
3929178,486193,64
3929178,514927,104
3929178,528712,104
3929178,557075,421
3929178,576622,2819
3929178,578430,4
3929178,580315,9
3929178,607008,26
3929178,627831,1
3929178,653657,132
3929178,662939,42
3929178,665536,225
3929178,675557,20
3929178,685649,2297
3929178,700983,53
3929178,709700,910
3929178,721799,1
3929178,722119,1
3929178,724601,1
3929178,726191,2
3929178,726363,137
3929178,732886,404
3929178,741337,10
3929178,745190,12
3929178,749567,1481
3929178,750032,34
3929178,765699,1
3929178,768019,1767
3929178,775064,610
3929178,791527,8
3929178,817789,4
3929178,826278,703
3929178,831389,143
3929178,834744,62
3929178,883982,3
3929178,925687,893
3929178,933049,466
3929178,943526,106
3929178,963342,2764
3929178,963602,1
3929178,1002087,1281
3929178,1018012,10
3929178,1042957,1641
3929178,1054631,1325
3929178,1067152,3975
3929178,1082600,7
3929178,1086091,809
3929178,1095427,1
3929178,1100682,2
3929178,1109443,2
3929178,1110144,86
3929178,1144573,415
3929178,1154961,71
3929178,1194244,4
3929178,1196712,18
3929178,1209029,4
3929178,1217399,184
3929178,1218683,8
3929178,1249796,34
3929178,1259396,47
3929178,1299832,1002
3929178,1308335,410
3929178,1308337,196
3929178,1326008,5
3929178,1344735,2703
3929178,1351123,1100
3929178,1376264,3
3929178,1393382,2
3929178,1394332,17
3929178,1408639,30
3929178,1415097,1
3929178,1425072,5
3929178,1429285,350
3929178,1432523,318
3929178,1441137,641
3929178,1441138,64
3929178,1460991,239
3929178,1469689,1923
3929178,1474992,3
3929178,1488621,770
3929178,1489957,361
3929178,1493231,2646
3929178,1508303,1
3929178,1511535,189
3929178,1515701,587
3929178,1527014,9
3929178,1528395,2687
3929178,1533979,23
3929178,1535309,4802
3929178,1596754,33
3929178,1627599,3
3929178,1644263,1063
3929178,1645928,5
3929178,1655531,40
3929178,1667060,1
3929178,1684432,3
3929178,1710907,3
3929178,1713535,866
3929178,1717998,3
3929178,1726529,6
3929178,1737582,996
3929178,1758635,2561
3929178,1764643,14
3929178,1775918,1
3929178,1778137,2
3929178,1795621,34
3929178,1805654,2476
3929178,1809454,1469
3929178,1821891,19
3929178,1823454,675
3929178,1836637,27
3929178,1837782,1
3929178,1840923,2
3929178,1863298,1
3929178,1915037,1
3929178,1923284,12
3929178,1924762,794
3929178,1937464,1026
3929178,1938184,12
3929178,1944843,7
3929178,1975970,80
3929178,1991721,27
3929178,2016183,934
3929178,2016326,116
3929178,2043066,1482
3929178,2059450,269
3929178,2065615,9
3929178,2065618,33
3929178,2066026,6
3929178,2066029,43
3929178,2069082,223
3929178,2071922,1
3929178,2072342,12
