,project_id,total_author,total_commit_project,author_id,total_commit_author,percent,contributor,max,ownership
288,40955019,5,508,6207438,235,46.25984251968504,Major,46.25984251968504,Yes
289,40955019,5,508,8066196,2,0.3937007874015748,Minor,46.25984251968504,No
290,40955019,5,508,8689354,137,26.968503937007874,Major,46.25984251968504,No
291,41010830,1,565,6103130,565,100.0,Major,100.0,Yes
292,41339733,1,688,176825,688,100.0,Major,100.0,Yes
293,47754491,2,764,6059,299,39.13612565445026,Major,60.86387434554974,No
294,47754491,2,764,13725662,465,60.86387434554974,Major,60.86387434554974,Yes
295,47838894,110,1792,2903,2,0.11160714285714286,Minor,85.65848214285714,No
296,47838894,110,1792,9233,1,0.05580357142857143,Minor,85.65848214285714,No
297,47838894,110,1792,28712,2,0.11160714285714286,Minor,85.65848214285714,No
298,47838894,110,1792,103167,27,1.5066964285714286,Minor,85.65848214285714,No
299,47838894,110,1792,175213,1,0.05580357142857143,Minor,85.65848214285714,No
300,47838894,110,1792,213025,5,0.27901785714285715,Minor,85.65848214285714,No
301,47838894,110,1792,265038,1,0.05580357142857143,Minor,85.65848214285714,No
302,47838894,110,1792,283083,1,0.05580357142857143,Minor,85.65848214285714,No
303,47838894,110,1792,293979,2,0.11160714285714286,Minor,85.65848214285714,No
304,47838894,110,1792,307778,1,0.05580357142857143,Minor,85.65848214285714,No
305,47838894,110,1792,312857,7,0.390625,Minor,85.65848214285714,No
306,47838894,110,1792,314843,1,0.05580357142857143,Minor,85.65848214285714,No
307,47838894,110,1792,323541,3,0.16741071428571427,Minor,85.65848214285714,No
308,47838894,110,1792,352519,1,0.05580357142857143,Minor,85.65848214285714,No
309,47838894,110,1792,383951,1,0.05580357142857143,Minor,85.65848214285714,No
310,47838894,110,1792,401496,1,0.05580357142857143,Minor,85.65848214285714,No
311,47838894,110,1792,562976,2,0.11160714285714286,Minor,85.65848214285714,No
312,47838894,110,1792,581777,5,0.27901785714285715,Minor,85.65848214285714,No
313,47838894,110,1792,670546,3,0.16741071428571427,Minor,85.65848214285714,No
314,47838894,110,1792,680879,1,0.05580357142857143,Minor,85.65848214285714,No
315,47838894,110,1792,746815,4,0.22321428571428573,Minor,85.65848214285714,No
316,47838894,110,1792,752871,2,0.11160714285714286,Minor,85.65848214285714,No
317,47838894,110,1792,930912,2,0.11160714285714286,Minor,85.65848214285714,No
318,47838894,110,1792,1030603,1,0.05580357142857143,Minor,85.65848214285714,No
319,47838894,110,1792,1179543,1,0.05580357142857143,Minor,85.65848214285714,No
320,47838894,110,1792,1215100,6,0.33482142857142855,Minor,85.65848214285714,No
321,47838894,110,1792,1276772,2,0.11160714285714286,Minor,85.65848214285714,No
322,47838894,110,1792,1406941,1535,85.65848214285714,Major,85.65848214285714,Yes
323,47838894,110,1792,1535784,1,0.05580357142857143,Minor,85.65848214285714,No
324,47838894,110,1792,1558878,1,0.05580357142857143,Minor,85.65848214285714,No
325,47838894,110,1792,1592617,1,0.05580357142857143,Minor,85.65848214285714,No
326,47838894,110,1792,1874658,1,0.05580357142857143,Minor,85.65848214285714,No
327,47838894,110,1792,2039115,2,0.11160714285714286,Minor,85.65848214285714,No
328,47838894,110,1792,2237009,2,0.11160714285714286,Minor,85.65848214285714,No
329,47838894,110,1792,2266269,1,0.05580357142857143,Minor,85.65848214285714,No
330,47838894,110,1792,2335130,4,0.22321428571428573,Minor,85.65848214285714,No
331,47838894,110,1792,2473673,2,0.11160714285714286,Minor,85.65848214285714,No
332,47838894,110,1792,2747992,3,0.16741071428571427,Minor,85.65848214285714,No
333,47838894,110,1792,3091942,1,0.05580357142857143,Minor,85.65848214285714,No
334,47838894,110,1792,3107528,1,0.05580357142857143,Minor,85.65848214285714,No
335,47838894,110,1792,3238270,2,0.11160714285714286,Minor,85.65848214285714,No
336,47838894,110,1792,3250952,2,0.11160714285714286,Minor,85.65848214285714,No
337,47838894,110,1792,3384244,1,0.05580357142857143,Minor,85.65848214285714,No
338,47838894,110,1792,3384494,1,0.05580357142857143,Minor,85.65848214285714,No
339,47838894,110,1792,3453501,2,0.11160714285714286,Minor,85.65848214285714,No
340,47838894,110,1792,3520781,2,0.11160714285714286,Minor,85.65848214285714,No
341,47838894,110,1792,3601380,3,0.16741071428571427,Minor,85.65848214285714,No
342,47838894,110,1792,3635598,1,0.05580357142857143,Minor,85.65848214285714,No
343,47838894,110,1792,3803628,1,0.05580357142857143,Minor,85.65848214285714,No
344,47838894,110,1792,4022573,10,0.5580357142857143,Minor,85.65848214285714,No
345,47838894,110,1792,4025752,2,0.11160714285714286,Minor,85.65848214285714,No
346,47838894,110,1792,4189018,2,0.11160714285714286,Minor,85.65848214285714,No
347,47838894,110,1792,4256631,5,0.27901785714285715,Minor,85.65848214285714,No
348,47838894,110,1792,4400345,2,0.11160714285714286,Minor,85.65848214285714,No
349,47838894,110,1792,4448629,1,0.05580357142857143,Minor,85.65848214285714,No
350,47838894,110,1792,5027465,1,0.05580357142857143,Minor,85.65848214285714,No
351,47838894,110,1792,6856898,1,0.05580357142857143,Minor,85.65848214285714,No
352,47838894,110,1792,7423915,7,0.390625,Minor,85.65848214285714,No
